gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,MonthlyCharges,Churn,gender_enc,Dependents_enc,PhoneService_enc,MultipleLines_enc,InternetService_enc,Churn_enc,Contract_One year,Contract_Two year,tenure_scaled,MonthlyCharges_scaled
Female,1,No,1,Yes,No,DSL,71,Yes,0,0,1,0,0,1,False,False,-1.2774445836787656,0.20742217654574843
Male,0,No,23,Yes,Yes,Fiber optic,19,No,1,0,1,1,1,0,False,True,-0.38159658183809786,-1.5207546382825785
Male,0,Yes,38,Yes,No,Fiber optic,95,Yes,1,1,1,0,1,1,False,False,0.22920887396235737,1.0050422449280532
Male,0,Yes,19,Yes,Yes,Fiber optic,20,No,1,1,1,1,1,0,True,False,-0.5444780367182193,-1.4875204687666492
Male,1,No,3,Yes,No,DSL,76,Yes,1,0,1,0,0,1,False,True,-1.1960038562387048,0.37359302412539525
Male,1,No,58,Yes,Yes,Fiber optic,99,No,1,0,1,1,1,0,False,False,1.0436161483629645,1.1379789229917707
Male,0,No,2,Yes,Yes,DSL,50,No,1,0,1,1,0,0,True,False,-1.2367242199587352,-0.49049538328876824
Male,0,No,5,Yes,No,Fiber optic,75,No,1,0,1,0,1,0,False,False,-1.1145631287986442,0.3403588546094659
Female,0,No,72,Yes,No,DSL,101,No,0,0,1,0,0,0,False,False,1.6137012404433893,1.2044472620236295
Female,1,No,44,Yes,No,DSL,110,No,0,0,1,0,0,0,True,False,0.47353105628253944,1.5035547876669937
Male,0,No,16,Yes,No,Fiber optic,20,Yes,1,0,1,0,1,1,False,False,-0.6666391278783103,-1.4875204687666492
Male,0,No,12,No,No,DSL,51,No,1,0,0,0,0,0,False,True,-0.8295205827584317,-0.4572612137728389
Female,0,No,6,Yes,Yes,Fiber optic,90,Yes,0,0,1,1,1,1,False,True,-1.0738427650786138,0.8388713973484064
Female,1,No,72,Yes,No,DSL,108,No,0,0,1,0,0,0,False,False,1.6137012404433893,1.437086448635135
Female,0,No,23,Yes,Yes,Fiber optic,25,No,0,0,1,1,1,0,False,False,-0.38159658183809786,-1.3213496211870024
Male,0,No,38,Yes,No,Fiber optic,70,Yes,1,0,1,0,1,1,False,False,0.22920887396235737,0.17418800702981907
Male,0,No,47,Yes,No,DSL,95,No,1,0,1,0,0,0,False,False,0.5956921474426305,1.0050422449280532
Female,0,No,54,Yes,No,DSL,20,No,0,0,1,0,0,0,False,True,0.880734693482843,-1.4875204687666492
Male,0,No,15,Yes,No,Fiber optic,69,No,1,0,1,0,1,0,False,True,-0.7073594915983407,0.1409538375138897
Female,1,No,20,Yes,Yes,Fiber optic,94,Yes,0,0,1,1,1,1,False,False,-0.5037576729981889,0.9718080754121239
Female,0,Yes,16,Yes,Yes,Fiber optic,73,No,0,1,1,1,1,0,True,False,-0.6666391278783103,0.2738905155776072
Male,0,No,1,Yes,Yes,DSL,69,Yes,1,0,1,1,0,1,False,False,-1.2774445836787656,0.1409538375138897
Male,0,No,1,No,No,Fiber optic,25,Yes,1,0,0,0,1,1,False,False,-1.2774445836787656,-1.3213496211870024
Male,0,No,46,Yes,Yes,Fiber optic,20,No,1,0,1,1,1,0,False,False,0.5549717837226001,-1.4875204687666492
Male,0,No,69,Yes,Yes,DSL,98,No,1,0,1,1,0,0,False,True,1.4915401492832983,1.1047447534758412
Male,0,Yes,49,Yes,Yes,Fiber optic,84,Yes,1,1,1,1,1,1,False,False,0.6771328748826912,0.6394663802528302
Male,0,No,53,No,Yes,DSL,55,No,1,0,0,1,0,0,False,False,0.8400143297628127,-0.32432453570912145
Male,0,Yes,7,Yes,Yes,Fiber optic,19,No,1,1,1,1,1,0,False,False,-1.0331224013585834,-1.5207546382825785
Female,0,No,42,Yes,No,DSL,50,Yes,0,0,1,0,0,1,True,False,0.3920903288424788,-0.49049538328876824
Male,0,Yes,17,Yes,No,DSL,50,No,1,1,1,0,0,0,False,False,-0.62591876415828,-0.49049538328876824
Female,1,No,2,Yes,Yes,DSL,82,No,0,0,1,1,0,0,False,False,-1.2367242199587352,0.5729980412209714
Female,0,Yes,72,Yes,Yes,Fiber optic,104,No,0,1,1,1,1,0,False,False,1.6137012404433893,1.3041497705714176
Female,0,No,28,Yes,No,DSL,20,No,0,0,1,0,0,0,False,True,-0.1779947632379461,-1.4875204687666492
Male,0,No,1,No,No,DSL,50,Yes,1,0,0,0,0,1,False,False,-1.2774445836787656,-0.49049538328876824
Female,0,No,15,Yes,Yes,Fiber optic,86,Yes,0,0,1,1,1,1,True,False,-0.7073594915983407,0.7059347192846889
Female,1,No,67,Yes,No,DSL,107,No,0,0,1,0,0,0,True,False,1.4100994218432374,1.4038522791192056
Female,0,No,11,Yes,No,Fiber optic,100,Yes,0,0,1,0,1,1,False,True,-0.8702409464784621,1.1712130925077
Male,0,Yes,56,Yes,No,Fiber optic,103,No,1,1,1,0,1,0,False,False,0.9621754209229036,1.270915601055488
Male,0,No,22,Yes,Yes,Fiber optic,55,No,1,0,1,1,1,0,False,False,-0.4223169455581282,-0.32432453570912145
Male,1,No,19,No,No,Fiber optic,34,No,1,0,0,0,1,0,True,False,-0.5444780367182193,-1.0222420955436382
Female,0,Yes,44,Yes,Yes,Fiber optic,20,No,0,1,1,1,1,0,False,True,0.47353105628253944,-1.4875204687666492
Male,0,No,10,No,Yes,Fiber optic,36,No,1,0,0,1,1,0,True,False,-0.9109613101984924,-0.9557737565117794
Female,0,No,18,Yes,No,DSL,71,No,0,0,1,0,0,0,True,False,-0.5851984004382496,0.20742217654574843
Male,0,No,30,Yes,No,DSL,19,No,1,0,1,0,0,0,False,True,-0.0965540357978854,-1.5207546382825785
Male,0,No,26,No,No,Fiber optic,36,No,1,0,0,0,1,0,True,False,-0.2594354906780068,-0.9557737565117794
Female,0,No,58,Yes,Yes,DSL,109,Yes,0,0,1,1,0,1,False,False,1.0436161483629645,1.4703206181510644
Male,0,No,1,No,No,DSL,30,Yes,1,0,0,0,0,1,False,False,-1.2774445836787656,-1.1551787736073555
Female,0,No,9,Yes,No,Fiber optic,66,Yes,0,0,1,0,1,1,False,False,-0.9516816739185228,0.0412513289661016
Female,0,No,50,Yes,No,DSL,82,No,0,0,1,0,0,0,False,False,0.7178532386027215,0.5729980412209714
Male,0,No,46,No,No,DSL,31,No,1,0,0,0,0,0,True,False,0.5549717837226001,-1.1219446040914263
Female,0,No,3,Yes,No,DSL,45,No,0,0,1,0,0,0,False,False,-1.1960038562387048,-0.6566662308684151
Female,0,No,11,Yes,Yes,Fiber optic,51,No,0,0,1,1,1,0,False,False,-0.8702409464784621,-0.4572612137728389
Male,0,No,37,Yes,No,Fiber optic,70,No,1,0,1,0,1,0,False,False,0.18848851024232702,0.17418800702981907
Male,0,No,22,Yes,No,Fiber optic,54,Yes,1,0,1,0,1,1,False,False,-0.4223169455581282,-0.3575587052250508
Male,0,No,67,Yes,Yes,Fiber optic,26,No,1,0,1,1,1,0,False,False,1.4100994218432374,-1.288115451671073
Male,0,No,1,Yes,Yes,DSL,20,No,1,0,1,1,0,0,False,True,-1.2774445836787656,-1.4875204687666492
Female,0,No,19,Yes,No,DSL,56,No,0,0,1,0,0,0,False,True,-0.5444780367182193,-0.29109036619319206
Female,1,No,9,Yes,Yes,DSL,75,Yes,0,0,1,1,0,1,False,False,-0.9516816739185228,0.3403588546094659
Male,0,No,70,Yes,No,Fiber optic,99,No,1,0,1,0,1,0,False,False,1.5322605130033284,1.1379789229917707
Male,0,No,1,Yes,No,DSL,50,No,1,0,1,0,0,0,True,False,-1.2774445836787656,-0.49049538328876824
Female,0,No,39,No,Yes,Fiber optic,41,No,0,0,0,1,1,0,False,True,0.26992923768238775,-0.7896029089321326
Male,0,No,2,Yes,No,DSL,71,Yes,1,0,1,0,0,1,False,False,-1.2367242199587352,0.20742217654574843
Female,1,No,49,Yes,No,DSL,44,No,0,0,1,0,0,0,False,False,0.6771328748826912,-0.6899004003843444
Male,0,No,7,Yes,No,Fiber optic,64,No,1,0,1,0,1,0,False,False,-1.0331224013585834,-0.025217010065757134
Male,0,Yes,1,Yes,Yes,Fiber optic,46,Yes,1,1,1,1,1,1,False,False,-1.2774445836787656,-0.6234320613524857
Female,0,No,61,Yes,No,DSL,101,No,0,0,1,0,0,0,False,True,1.1657772395230555,1.2044472620236295
Male,0,No,1,Yes,No,DSL,43,Yes,1,0,1,0,0,1,False,True,-1.2774445836787656,-0.7231345699002738
Female,1,No,40,Yes,Yes,Fiber optic,92,No,0,0,1,1,1,0,False,False,0.3106496014024181,0.9053397363802651
Female,0,No,71,Yes,Yes,Fiber optic,24,No,0,0,1,1,1,0,False,False,1.5729808767233588,-1.3545837907029317
Male,0,No,24,Yes,Yes,DSL,90,Yes,1,0,1,1,0,1,False,False,-0.3408762181180675,0.8388713973484064
Female,0,No,14,Yes,Yes,Fiber optic,50,No,0,0,1,1,1,0,False,False,-0.748079855318371,-0.49049538328876824
Female,1,No,61,Yes,Yes,Fiber optic,94,No,0,0,1,1,1,0,False,False,1.1657772395230555,0.9718080754121239
Female,1,No,44,Yes,Yes,DSL,75,No,0,0,1,1,0,0,False,False,0.47353105628253944,0.3403588546094659
Female,0,No,70,Yes,Yes,DSL,20,No,0,0,1,1,0,0,False,True,1.5322605130033284,-1.4875204687666492
Female,0,No,18,Yes,Yes,Fiber optic,74,No,0,0,1,1,1,0,False,False,-0.5851984004382496,0.3071246850935365
Male,0,Yes,12,Yes,Yes,DSL,74,Yes,1,1,1,1,0,1,False,True,-0.8295205827584317,0.3071246850935365
Male,1,No,66,Yes,No,DSL,107,No,1,0,1,0,0,0,False,False,1.369379058123207,1.4038522791192056
Male,0,Yes,61,Yes,Yes,DSL,21,No,1,1,1,1,0,0,False,True,1.1657772395230555,-1.45428629925072
Female,0,No,42,Yes,No,DSL,86,No,0,0,1,0,0,0,True,False,0.3920903288424788,0.7059347192846889
Female,0,No,54,Yes,No,DSL,95,No,0,0,1,0,0,0,True,False,0.880734693482843,1.0050422449280532
Male,0,No,3,Yes,Yes,Fiber optic,20,No,1,0,1,1,1,0,False,False,-1.1960038562387048,-1.4875204687666492
Male,0,No,69,Yes,Yes,DSL,54,No,1,0,1,1,0,0,False,True,1.4915401492832983,-0.3575587052250508
Female,0,No,3,Yes,Yes,Fiber optic,20,No,0,0,1,1,1,0,True,False,-1.1960038562387048,-1.4875204687666492
Female,0,No,7,Yes,Yes,Fiber optic,75,Yes,0,0,1,1,1,1,False,False,-1.0331224013585834,0.3403588546094659
Female,0,No,57,Yes,No,Fiber optic,20,No,0,0,1,0,1,0,False,False,1.002895784642934,-1.4875204687666492
Male,1,No,14,Yes,Yes,DSL,75,Yes,1,0,1,1,0,1,False,False,-0.748079855318371,0.3403588546094659
Male,0,No,11,No,Yes,Fiber optic,42,Yes,1,0,0,1,1,1,False,True,-0.8702409464784621,-0.7563687394162032
Male,0,No,4,Yes,No,DSL,20,No,1,0,1,0,0,0,True,False,-1.1552834925186746,-1.4875204687666492
Male,0,No,43,Yes,No,DSL,94,No,1,0,1,0,0,0,False,False,0.43281069256250915,0.9718080754121239
Male,0,No,62,Yes,No,Fiber optic,74,No,1,0,1,0,1,0,False,False,1.2064976032430856,0.3071246850935365
Female,0,No,12,Yes,Yes,Fiber optic,96,Yes,0,0,1,1,1,1,False,False,-0.8295205827584317,1.0382764144439827
Male,0,Yes,11,Yes,No,DSL,20,No,1,1,1,0,0,0,True,False,-0.8702409464784621,-1.4875204687666492
Female,0,No,19,Yes,No,Fiber optic,60,No,0,0,1,0,1,0,False,False,-0.5444780367182193,-0.15815368812947458
Male,0,No,44,Yes,No,DSL,106,No,1,0,1,0,0,0,True,False,0.47353105628253944,1.3706181096032763
Female,1,Yes,11,Yes,Yes,Fiber optic,78,No,0,1,1,1,1,0,False,False,-0.8702409464784621,0.44006136315725397
Male,0,Yes,72,Yes,Yes,DSL,81,No,1,1,1,1,0,0,False,True,1.6137012404433893,0.5397638717050421
Female,0,No,43,Yes,No,Fiber optic,105,Yes,0,0,1,0,1,1,False,False,0.43281069256250915,1.3373839400873468
Male,0,No,3,Yes,Yes,DSL,20,Yes,1,0,1,1,0,1,False,False,-1.1960038562387048,-1.4875204687666492
Female,1,No,5,Yes,No,DSL,81,No,0,0,1,0,0,0,False,False,-1.1145631287986442,0.5397638717050421
Male,0,No,2,No,No,Fiber optic,30,Yes,1,0,0,0,1,1,False,False,-1.2367242199587352,-1.1551787736073555
Male,0,Yes,68,Yes,Yes,Fiber optic,86,No,1,1,1,1,1,0,False,False,1.4508197855632678,0.7059347192846889
Male,1,No,33,Yes,No,Fiber optic,94,Yes,1,0,1,0,1,1,False,False,0.025607055362205634,0.9718080754121239
Female,0,No,11,No,No,DSL,36,No,0,0,0,0,0,0,False,False,-0.8702409464784621,-0.9557737565117794
Male,1,No,69,Yes,Yes,DSL,90,Yes,1,0,1,1,0,1,True,False,1.4915401492832983,0.8388713973484064
Female,0,No,66,Yes,No,DSL,105,No,0,0,1,0,0,0,False,True,1.369379058123207,1.3373839400873468
Male,0,Yes,29,Yes,No,DSL,76,No,1,1,1,0,0,0,False,False,-0.13727439951791576,0.37359302412539525
Male,0,Yes,8,Yes,No,DSL,45,No,1,1,1,0,0,0,False,True,-0.9924020376385531,-0.6566662308684151
Male,1,No,72,No,Yes,DSL,64,No,1,0,0,1,0,0,False,True,1.6137012404433893,-0.025217010065757134
Female,0,Yes,8,Yes,Yes,DSL,45,No,0,1,1,1,0,0,False,False,-0.9924020376385531,-0.6566662308684151
Female,0,No,32,Yes,No,DSL,104,No,0,0,1,0,0,0,False,False,-0.015113308357824713,1.3041497705714176
Female,0,Yes,56,Yes,No,Fiber optic,20,No,0,1,1,0,1,0,False,False,0.9621754209229036,-1.4875204687666492
Male,0,No,10,Yes,No,DSL,81,Yes,1,0,1,0,0,1,False,False,-0.9109613101984924,0.5397638717050421
Female,0,No,44,Yes,No,Fiber optic,62,No,0,0,1,0,1,0,False,False,0.47353105628253944,-0.09168534909761586
Female,0,Yes,23,Yes,Yes,Fiber optic,84,Yes,0,1,1,1,1,1,False,False,-0.38159658183809786,0.6394663802528302
Female,0,No,4,No,Yes,Fiber optic,48,No,0,0,0,1,1,0,False,False,-1.1552834925186746,-0.556963722320627
Female,0,Yes,36,Yes,Yes,Fiber optic,51,No,0,1,1,1,1,0,True,False,0.14776814652229667,-0.4572612137728389
Male,0,No,47,Yes,Yes,Fiber optic,83,Yes,1,0,1,1,1,1,True,False,0.5956921474426305,0.6062322107369008
Female,0,Yes,2,No,Yes,Fiber optic,30,No,0,1,0,1,1,0,False,False,-1.2367242199587352,-1.1551787736073555
Female,0,Yes,52,Yes,No,Fiber optic,20,No,0,1,1,0,1,0,False,False,0.7992939660427822,-1.4875204687666492
Female,0,No,5,Yes,Yes,Fiber optic,91,Yes,0,0,1,1,1,1,False,False,-1.1145631287986442,0.8721055668643357
Female,0,Yes,64,Yes,Yes,Fiber optic,66,No,0,1,1,1,1,0,False,False,1.2879383306831464,0.0412513289661016
Male,0,No,2,Yes,No,DSL,50,No,1,0,1,0,0,0,True,False,-1.2367242199587352,-0.49049538328876824
Female,0,No,8,Yes,Yes,Fiber optic,20,No,0,0,1,1,1,0,False,False,-0.9924020376385531,-1.4875204687666492
Female,0,No,1,Yes,No,DSL,70,Yes,0,0,1,0,0,1,False,False,-1.2774445836787656,0.17418800702981907
Male,0,No,1,No,Yes,DSL,45,Yes,1,0,0,1,0,1,False,True,-1.2774445836787656,-0.6566662308684151
Male,0,Yes,60,Yes,No,DSL,60,No,1,1,1,0,0,0,False,False,1.125056875803025,-0.15815368812947458
Male,0,No,20,Yes,No,DSL,91,No,1,0,1,0,0,0,False,True,-0.5037576729981889,0.8721055668643357
Male,0,Yes,22,Yes,Yes,DSL,51,No,1,1,1,1,0,0,True,False,-0.4223169455581282,-0.4572612137728389
Male,0,Yes,54,Yes,Yes,Fiber optic,71,No,1,1,1,1,1,0,True,False,0.880734693482843,0.20742217654574843
Male,0,No,1,Yes,No,DSL,81,No,1,0,1,0,0,0,False,False,-1.2774445836787656,0.5397638717050421
Male,0,No,13,Yes,Yes,Fiber optic,19,No,1,0,1,1,1,0,False,True,-0.7888002190384014,-1.5207546382825785
Female,1,Yes,24,Yes,Yes,DSL,97,No,0,1,1,1,0,0,False,False,-0.3408762181180675,1.071510583959912
Female,1,No,6,Yes,No,DSL,74,No,0,0,1,0,0,0,False,True,-1.0738427650786138,0.3071246850935365
Male,1,No,38,Yes,No,Fiber optic,103,No,1,0,1,0,1,0,False,False,0.22920887396235737,1.270915601055488
Female,0,No,12,Yes,No,DSL,85,No,0,0,1,0,0,0,True,False,-0.8295205827584317,0.6727005497687596
Male,0,No,26,No,No,DSL,45,No,1,0,0,0,0,0,False,True,-0.2594354906780068,-0.6566662308684151
Female,0,Yes,6,No,No,DSL,41,No,0,1,0,0,0,0,False,False,-1.0738427650786138,-0.7896029089321326
Male,0,Yes,67,Yes,Yes,DSL,87,Yes,1,1,1,1,0,1,True,False,1.4100994218432374,0.7391688888006183
Male,1,No,62,Yes,Yes,Fiber optic,104,Yes,1,0,1,1,1,1,False,False,1.2064976032430856,1.3041497705714176
Male,0,Yes,50,No,No,DSL,39,No,1,1,0,0,0,0,False,False,0.7178532386027215,-0.8560712479639913
Male,0,Yes,72,No,Yes,DSL,66,No,1,1,0,1,0,0,False,True,1.6137012404433893,0.0412513289661016
Female,1,Yes,31,Yes,No,DSL,99,Yes,0,1,1,0,0,1,False,False,-0.055833672077855064,1.1379789229917707
Male,0,No,72,Yes,No,DSL,92,No,1,0,1,0,0,0,True,False,1.6137012404433893,0.9053397363802651
Male,0,No,51,No,Yes,DSL,44,No,1,0,0,1,0,0,False,False,0.758573602322752,-0.6899004003843444
Female,0,No,1,Yes,Yes,Fiber optic,20,No,0,0,1,1,1,0,False,False,-1.2774445836787656,-1.4875204687666492
Female,0,Yes,60,Yes,Yes,Fiber optic,115,No,0,1,1,1,1,0,True,False,1.125056875803025,1.6697256352466405
Female,0,Yes,24,Yes,No,DSL,20,No,0,1,1,0,0,0,False,True,-0.3408762181180675,-1.4875204687666492
Female,0,No,2,Yes,No,DSL,81,Yes,0,0,1,0,0,1,True,False,-1.2367242199587352,0.5397638717050421
Female,0,No,4,Yes,No,Fiber optic,78,Yes,0,0,1,0,1,1,False,False,-1.1552834925186746,0.44006136315725397
Female,0,No,67,Yes,No,DSL,66,No,0,0,1,0,0,0,False,False,1.4100994218432374,0.0412513289661016
Female,0,No,69,Yes,Yes,Fiber optic,106,No,0,0,1,1,1,0,False,False,1.4915401492832983,1.3706181096032763
Female,0,No,1,Yes,Yes,Fiber optic,70,Yes,0,0,1,1,1,1,False,False,-1.2774445836787656,0.17418800702981907
Male,0,No,67,Yes,Yes,DSL,25,No,1,0,1,1,0,0,False,True,1.4100994218432374,-1.3213496211870024
Male,0,No,1,Yes,No,DSL,90,Yes,1,0,1,0,0,1,False,True,-1.2774445836787656,0.8388713973484064
Male,1,No,67,Yes,No,DSL,84,No,1,0,1,0,0,0,False,False,1.4100994218432374,0.6394663802528302
Female,1,No,27,Yes,Yes,Fiber optic,86,No,0,0,1,1,1,0,False,False,-0.21871512695797646,0.7059347192846889
Female,0,No,41,Yes,No,DSL,106,No,0,0,1,0,0,0,False,False,0.35136996512244845,1.3706181096032763
Male,0,Yes,64,Yes,No,DSL,109,No,1,1,1,0,0,0,True,False,1.2879383306831464,1.4703206181510644
Female,0,No,1,Yes,Yes,DSL,70,Yes,0,0,1,1,0,1,False,True,-1.2774445836787656,0.17418800702981907
Male,0,No,6,Yes,No,DSL,45,Yes,1,0,1,0,0,1,False,False,-1.0738427650786138,-0.6566662308684151
Male,0,Yes,72,No,No,Fiber optic,65,No,1,1,0,0,1,0,False,False,1.6137012404433893,0.008017159450172232
Female,0,Yes,57,Yes,Yes,Fiber optic,70,Yes,0,1,1,1,1,1,True,False,1.002895784642934,0.17418800702981907
Male,0,No,70,Yes,No,DSL,73,No,1,0,1,0,0,0,False,False,1.5322605130033284,0.2738905155776072
Male,1,No,10,Yes,No,DSL,86,Yes,1,0,1,0,0,1,False,False,-0.9109613101984924,0.7059347192846889
Male,0,No,1,Yes,Yes,Fiber optic,56,Yes,1,0,1,1,1,1,True,False,-1.2774445836787656,-0.29109036619319206
Female,1,No,71,Yes,Yes,Fiber optic,90,No,0,0,1,1,1,0,False,False,1.5729808767233588,0.8388713973484064
Female,0,Yes,3,No,Yes,DSL,40,No,0,1,0,1,0,0,False,True,-1.1960038562387048,-0.8228370784480619
Female,0,No,63,Yes,Yes,DSL,24,No,0,0,1,1,0,0,False,False,1.247217966963116,-1.3545837907029317
Female,0,No,25,Yes,No,Fiber optic,75,No,0,0,1,0,1,0,False,False,-0.30015585439803716,0.3403588546094659
Male,0,Yes,62,Yes,No,DSL,24,No,1,1,1,0,0,0,False,True,1.2064976032430856,-1.3545837907029317
Female,0,No,55,Yes,Yes,Fiber optic,95,No,0,0,1,1,1,0,False,False,0.9214550572028734,1.0050422449280532
Male,0,Yes,52,Yes,No,Fiber optic,79,No,1,1,1,0,1,0,False,False,0.7992939660427822,0.47329553267318336
Female,0,Yes,16,Yes,Yes,Fiber optic,81,Yes,0,1,1,1,1,1,True,False,-0.6666391278783103,0.5397638717050421
Female,0,Yes,29,Yes,Yes,DSL,88,No,0,1,1,1,0,0,False,True,-0.13727439951791576,0.7724030583165477
Female,0,No,2,No,Yes,DSL,35,Yes,0,0,0,1,0,1,False,True,-1.2367242199587352,-0.9890079260277087
Male,0,No,8,Yes,No,DSL,71,No,1,0,1,0,0,0,False,True,-0.9924020376385531,0.20742217654574843
Female,0,No,5,Yes,No,Fiber optic,85,No,0,0,1,0,1,0,False,False,-1.1145631287986442,0.6727005497687596
Male,0,No,9,Yes,Yes,Fiber optic,20,No,1,0,1,1,1,0,False,False,-0.9516816739185228,-1.4875204687666492
Female,1,No,32,Yes,Yes,Fiber optic,74,Yes,0,0,1,1,1,1,False,False,-0.015113308357824713,0.3071246850935365
Male,0,Yes,72,Yes,No,Fiber optic,84,No,1,1,1,0,1,0,False,True,1.6137012404433893,0.6394663802528302
Male,0,Yes,7,No,No,DSL,50,No,1,1,0,0,0,0,True,False,-1.0331224013585834,-0.49049538328876824
Male,1,No,18,Yes,Yes,Fiber optic,58,No,1,0,1,1,1,0,True,False,-0.5851984004382496,-0.22462202716133334
Female,0,No,48,Yes,Yes,Fiber optic,105,No,0,0,1,1,1,0,False,False,0.6364125111626608,1.3373839400873468
Female,1,No,71,Yes,Yes,Fiber optic,96,No,0,0,1,1,1,0,False,False,1.5729808767233588,1.0382764144439827
Male,0,No,1,Yes,No,DSL,70,Yes,1,0,1,0,0,1,False,True,-1.2774445836787656,0.17418800702981907
Male,0,No,69,Yes,No,DSL,105,No,1,0,1,0,0,0,True,False,1.4915401492832983,1.3373839400873468
Male,0,No,60,Yes,No,DSL,20,No,1,0,1,0,0,0,False,False,1.125056875803025,-1.4875204687666492
Male,1,No,1,No,No,DSL,25,Yes,1,0,0,0,0,1,False,False,-1.2774445836787656,-1.3213496211870024
Male,0,No,1,Yes,No,Fiber optic,49,No,1,0,1,0,1,0,False,False,-1.2774445836787656,-0.5237295528046976
Male,0,No,38,Yes,No,DSL,92,No,1,0,1,0,0,0,True,False,0.22920887396235737,0.9053397363802651
Female,0,No,4,Yes,No,Fiber optic,20,No,0,0,1,0,1,0,False,False,-1.1552834925186746,-1.4875204687666492
Male,0,No,31,Yes,No,DSL,99,No,1,0,1,0,0,0,False,True,-0.055833672077855064,1.1379789229917707
Female,1,No,14,Yes,Yes,Fiber optic,79,No,0,0,1,1,1,0,False,True,-0.748079855318371,0.47329553267318336
Female,1,No,71,Yes,No,DSL,110,No,0,0,1,0,0,0,False,True,1.5729808767233588,1.5035547876669937
Male,0,No,2,Yes,No,DSL,81,Yes,1,0,1,0,0,1,True,False,-1.2367242199587352,0.5397638717050421
Male,0,Yes,64,Yes,No,Fiber optic,93,No,1,1,1,0,1,0,False,True,1.2879383306831464,0.9385739058961945
Female,0,No,9,Yes,Yes,DSL,81,No,0,0,1,1,0,0,True,False,-0.9516816739185228,0.5397638717050421
Female,0,No,56,Yes,Yes,Fiber optic,106,No,0,0,1,1,1,0,False,True,0.9621754209229036,1.3706181096032763
Female,0,No,11,Yes,No,DSL,94,No,0,0,1,0,0,0,False,False,-0.8702409464784621,0.9718080754121239
Male,0,Yes,72,Yes,Yes,Fiber optic,19,No,1,1,1,1,1,0,False,False,1.6137012404433893,-1.5207546382825785
Female,0,No,1,Yes,Yes,DSL,20,No,0,0,1,1,0,0,False,False,-1.2774445836787656,-1.4875204687666492
Male,0,No,60,Yes,No,DSL,109,No,1,0,1,0,0,0,False,True,1.125056875803025,1.4703206181510644
Male,1,No,33,No,Yes,Fiber optic,50,No,1,0,0,1,1,0,False,True,0.025607055362205634,-0.49049538328876824
Male,0,Yes,72,Yes,No,DSL,20,No,1,1,1,0,0,0,False,False,1.6137012404433893,-1.4875204687666492
Female,0,No,26,Yes,Yes,DSL,87,No,0,0,1,1,0,0,False,True,-0.2594354906780068,0.7391688888006183
Female,0,No,3,Yes,Yes,DSL,86,Yes,0,0,1,1,0,1,False,True,-1.1960038562387048,0.7059347192846889
Female,0,Yes,22,No,No,Fiber optic,39,No,0,1,0,0,1,0,False,False,-0.4223169455581282,-0.8560712479639913
Female,1,No,22,Yes,No,DSL,64,No,0,0,1,0,0,0,False,True,-0.4223169455581282,-0.025217010065757134
Female,0,No,1,Yes,No,DSL,54,Yes,0,0,1,0,0,1,True,False,-1.2774445836787656,-0.3575587052250508
Male,0,Yes,27,Yes,No,Fiber optic,55,No,1,1,1,0,1,0,False,False,-0.21871512695797646,-0.32432453570912145
Female,0,No,1,Yes,Yes,DSL,70,Yes,0,0,1,1,0,1,True,False,-1.2774445836787656,0.17418800702981907
Female,0,No,41,Yes,No,DSL,106,Yes,0,0,1,0,0,1,False,False,0.35136996512244845,1.3706181096032763
Female,1,No,14,Yes,Yes,DSL,74,Yes,0,0,1,1,0,1,False,False,-0.748079855318371,0.3071246850935365
Male,0,No,7,Yes,Yes,DSL,69,Yes,1,0,1,1,0,1,True,False,-1.0331224013585834,0.1409538375138897
Female,0,No,32,Yes,Yes,DSL,54,No,0,0,1,1,0,0,False,True,-0.015113308357824713,-0.3575587052250508
Male,0,Yes,41,Yes,No,DSL,68,No,1,1,1,0,0,0,True,False,0.35136996512244845,0.10771966799796033
Female,1,Yes,4,Yes,No,DSL,46,Yes,0,1,1,0,0,1,True,False,-1.1552834925186746,-0.6234320613524857
Male,0,No,56,Yes,No,Fiber optic,26,No,1,0,1,0,1,0,False,False,0.9621754209229036,-1.288115451671073
Female,1,No,33,Yes,Yes,Fiber optic,110,Yes,0,0,1,1,1,1,True,False,0.025607055362205634,1.5035547876669937
Male,1,No,2,Yes,Yes,Fiber optic,66,Yes,1,0,1,1,1,1,True,False,-1.2367242199587352,0.0412513289661016
Male,0,No,28,Yes,No,Fiber optic,106,Yes,1,0,1,0,1,1,True,False,-0.1779947632379461,1.3706181096032763
Female,0,Yes,1,Yes,Yes,Fiber optic,54,No,0,1,1,1,1,0,False,False,-1.2774445836787656,-0.3575587052250508
Male,0,Yes,1,Yes,No,Fiber optic,19,No,1,1,1,0,1,0,False,False,-1.2774445836787656,-1.5207546382825785
Female,0,No,2,Yes,Yes,Fiber optic,70,Yes,0,0,1,1,1,1,False,False,-1.2367242199587352,0.17418800702981907
Male,1,No,4,Yes,No,DSL,74,Yes,1,0,1,0,0,1,False,False,-1.1552834925186746,0.3071246850935365
Male,0,No,34,Yes,Yes,Fiber optic,105,No,1,0,1,1,1,0,False,True,0.06632741908223598,1.3373839400873468
Female,0,No,64,Yes,Yes,Fiber optic,58,No,0,0,1,1,1,0,True,False,1.2879383306831464,-0.22462202716133334
